repo,path,size_bytes,classification,sha256,notes
repo_a,Parinidhi/evaluation/temporal_features.py,8886,duplicate_tree,6303ddb4e23b1bdcb7f70649d053bd50d889b57d4018c0c6293915d55ab799f3,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/time_to_risk.py,6750,duplicate_tree,81a9c1e84d9355483bd241cb5cd0d67a60293764ef759c7c009f6828e1e6cca3,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/trajectory_analogues.py,4957,duplicate_tree,9fe7475072892b77ffcfe7392fa2267164931068d74db15a8642dbde2d337ec0,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/trajectory_schema.py,6928,duplicate_tree,0bbb9876effe4a09f14412a7f3d265523ae53510e185ce145e022844b536dbfb,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/trajectory_state_machine.py,4174,duplicate_tree,f0bc2c1c33bae70df950ff2b9269236db1c5aa38e8198827efe237969485003d,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/uncertainty.py,6560,duplicate_tree,226f34a129909a6715b91d1c5d11e8cfcb0b52154c79a8aba3270172f7466100,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/unified_schema.py,9024,duplicate_tree,81f72a37b279ec763f4265571905875d74a01a1808d7ac17f824eadd92dd4f77,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/xai_attribution.py,9036,duplicate_tree,0217ff2a752b589be182b618d8c222d707f78602c54f57d07d8b84204fe504dd,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/xai_counterfactual.py,8393,duplicate_tree,3f8da97094640a2787636e174281b49bbcc403d6edfc56eb4fba9989be9f8326,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/xai_engine.py,22230,duplicate_tree,95a6defeedcb5c59d8fa8177719475cdb7b39cbbc59f443d40f1e8ad734a2eed,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/xai_renderer.py,8716,duplicate_tree,e831645802ab9f3cbc63de72a52f9fd0f8025e19f9af934ed91eba8da93ee74d,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/evaluation/xai_schema.py,13572,duplicate_tree,c839259040ce7298038fbcfb9707b022e104426f3e5af979f18ea282bbdaa1c4,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/features/__init__.py,486,duplicate_tree,bb3d35b458ba86fd6ec1f95c64c3c09c3282e1137d42ece725caf94bbb9a4fb8,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/features/contract.py,2281,duplicate_tree,a680b35d7f98c644084146d1a34273998443f49c2fcc741c2808542403a40f43,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/features/feature_pipeline.py,10009,duplicate_tree,88660c939aac8aa3fd307e2cf07525a9e0effd5604c63e8bb65bceb27fecf9c3,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/features/forecast_intelligence_features.py,43675,duplicate_tree,8ead69158f8b9f87e632ded9ea46599c7911e8127c4f78c9875407c5e94926c1,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/features/instability_feature_pipeline.py,7894,duplicate_tree,817a190617eacee59bcf9e5a1a85d8ee16104880c897bd924e137db17c9b5c30,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/features/instability_fingerprint.py,11524,duplicate_tree,0f9ddf7464fc821f295e08966a4ac30da028bb68ffd7aa675ef7ce1dfeb9cede,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/features/leakage_audit.py,6044,duplicate_tree,a4f08e2faa9c62fe92b6e8c046af0985cd5834e61ab888f05aaeab67d85228c7,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/ingestion/__init__.py,76,duplicate_tree,0922b944118070abc567154a60277014a9bca070e14d492ba64ce46aaf234d73,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/ingestion/collector.py,15678,duplicate_tree,2a15b4c3f18f1ba04ee6bce19f5ba49255a3a3a83a49cd9b20030275f2cb0e6f,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/ingestion/era5_collector.py,2182,duplicate_tree,bb36238cbbffdccedb0d624fe047847a96ecbec4bfa83be023b1f23496d96b2f,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/ingestion/historical_gefs_collector.py,6753,duplicate_tree,f6be6ef8a1ed0b330827771df061b3476835c03b66f560ebfaed1f9f76a98f75,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/ingestion/s3_eccodes_worker.py,8293,duplicate_tree,ec537d30cbb15b4f62f7f45e429c1d044822e5665e39d61d636009cf310ea991,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/ingestion/adapters/__init__.py,412,duplicate_tree,a1038cc5f21284fd48fa99f42086590f65ce2703f938fcdefe8d3498a222a75f,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/ingestion/adapters/base.py,3004,duplicate_tree,5f3cc6bdbb97d9c115d0ad3102104f200fc1f2a1285e5f8ce560755b83a55fad,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/ingestion/adapters/noaa_s3.py,24552,duplicate_tree,6bce5a6669be164bd1ce3139a67f1c25812b4d3834489fcb60f3c3bb9c35939a,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/labels/__init__.py,146,duplicate_tree,9b6f8e73ad140b7e41040b954b80d4bd9059a02610a82ff0aa3d0c45fd148eef,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/labels/label_engine.py,8460,duplicate_tree,b0dc30269f4ef674bc70f7035a0346e7eee9666aecba9b423e72197e27f89ba2,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/.gitkeep,54,duplicate_tree,4c7df2174b08eeb8504447bfa64573e6effab36f4036e5d25d43b016d0f13d5c,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/__init__.py,1046,duplicate_tree,439d6ee36a31391856d106f93deb9da694b7a25f3d66ce4a548ddf26908017ba,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/baseline_logistic_v1_metadata.json,2594,duplicate_tree,c46b893a118fbf5d4312745fad88efbbd24041481ec49b0f570d5556d93e135f,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/baselines.py,6407,duplicate_tree,82cbffbb47731e630429dc624dda3533ccb87ec01ef2f4bb295e258366e29144,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/benchmark_runner.py,8657,duplicate_tree,dbf1e8bc9bc1a8b1d9cc39fdb527fda5d1500fa4304dfaabc4ba187c7f906aff,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/calibrator.py,4584,duplicate_tree,d65424858a9a6045a44ad9054c37875aeaf6b40c3bb04e68997f5ad17418cbaf,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/data_splitter.py,5689,duplicate_tree,810d8636cb6ee5ccb879470ea9927f2062b30c9b77ecbb3b783c8226e0ebecc1,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/evaluator.py,10342,duplicate_tree,91a3e0e8239456fbe3c27665d759ea7f988f51d03bc0d0aa17996ff89e7b8538,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/forecast_intelligence_service.py,12674,duplicate_tree,75352d281a36d7c0e60c5c7a21e72cc52caa6b870fde97aeb2cba46a88061b66,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/intelligence_schemas.py,1921,duplicate_tree,7e27619a482a511af135924e31345021fc8c1b05c33a1a11f194d28d340e7704,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/logistic_classifier.py,5814,duplicate_tree,6422134918fd0e9e101927045e8256c49577719594846120af9f55c2df9be294,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/model_service.py,7503,duplicate_tree,cf31ecbc3689e291970cd2359fdca646c54ba1054eaef04f19cd848881aa2dcc,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/tree_classifier.py,3968,duplicate_tree,98fec6966c3cc08fe6e5af811236b9d864e84ec3a07ac6565e967cc0e837dbc6,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/models/verification_engine.py,11802,duplicate_tree,1d06772d43aefcb532b8493b1199a0d357c2cfb87a7a45357b6878526c2cfead,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/notebooks/Veyra_Phase5B2_Colab_Pilot.ipynb,34173,duplicate_tree,0c093dbe44cfb8a8491cdbe050c0344ef08bec917a637bc79e8c08c56eadc681,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/reports/backtest_v2_metrics.json,36983,manifest_config,e31b8b294e0dbb60ca4130f932e067573d4a331aa9124ac1f4e0b608a3097eec,
repo_a,Parinidhi/reports/final_metrics.json,11822,manifest_config,e251607326117753d897a5a40c14edebe12e9ab531231a00c2c52a459d3c899f,
repo_a,Parinidhi/reports/day4/baseline_metrics.json,1801,manifest_config,c45fe90880605ede86af54feba608a8f3488c8a34f36f678aab293e7d5de941c,
repo_a,Parinidhi/reports/day4/calibration_metrics.json,581,manifest_config,52a7e10af21191df9507e6be5d17fa88e6ec255183ebe9b7015b24e76fb63792,
repo_a,Parinidhi/reports/day4/day4_report.md,5123,documentation,849b27c528159c9cdad63d474e45dcfc54efa5e9b8c948654378fe389c423fa5,
repo_a,Parinidhi/reports/day4/feature_importance.json,1904,manifest_config,88aeb149c91191f1d6000815c1a21869bd8355c5dcda2e57fc08513b84c9535f,
repo_a,Parinidhi/reports/day4/lead_time_metrics.json,2139,manifest_config,4d63ecf78ecc5df66bac8c578f98213524d23c94d4c5e62006a4efc88ef09f54,
repo_a,Parinidhi/reports/day4/model_metrics.json,6481,manifest_config,f2bfd4cd7323bbbfe3d1f328e78ae3f6e5a48fc05b4f2192dc9b62a1f628c06e,
repo_a,Parinidhi/reports/day4/split_summary.json,804,manifest_config,d80fc696399ca4f597ff5fe98fefc26f328b3831864c5d2e9b687d420ea4d31c,
repo_a,Parinidhi/reports/day4/threshold_analysis.json,422,manifest_config,ef3738108b616d0dc5ab7c477ff25d83f0522b2e662bbb32ad78d4bf4c4f8081,
repo_a,Parinidhi/reports/day4/variable_metrics.json,1524,manifest_config,e18a2037b20a590a4264093bf6dcfcb55fe954d6713e906e4ce7b5227dc345ba,
repo_a,Parinidhi/reports/day5/day5_report.md,1812,documentation,e47dda22c7aa07f82e321c03f0e528bee9ee0e3ff0291d600eea04a5d39e7fa1,
repo_a,Parinidhi/reports/day6/day6_integration_report.md,6771,documentation,afac255d3573a6a569173429d5e1050da18882b097515e75e6348a3aa71ac741,
repo_a,Parinidhi/reports/day7/day7_expansion_report.md,6035,documentation,e1e126842f4c559ab3cc4dbe20155f2214a3c1c415ca9cbfb3afc8379126591c,
repo_a,Parinidhi/reports/day7/instability_fingerprint_spec.json,4837,manifest_config,8a004922f8e474db50a9473fcce5bdc6df72056607b4a6ac48fd4408a8043077,
repo_a,Parinidhi/reports/day7/location_variable_lead_diagnostics.json,49485,manifest_config,ff1fd98817dd1cb205faab4045cbf5b0394c157ea9faad5e0019278c3f030673,
repo_a,Parinidhi/reports/day7/multi_location_data_audit.json,9705,manifest_config,a136b412d679d387bbd27a792b9430b876b60f27b69ed8175f76ce5055cb8955,
repo_a,Parinidhi/reports/final_scientific_report/01_dataset_audit.md,1615,documentation,a3f633b366e4bf03d9c73ed02a74cfcfd5fa6aa26baa7254d0f566d6c2ee5169,
repo_a,Parinidhi/reports/final_scientific_report/02_split_integrity.md,807,documentation,b48d6ba929627f7381a14437d04b25536876c4e7efdbd28de1070bf4251ae9c2,
repo_a,Parinidhi/reports/final_scientific_report/03_baselines.md,1609,documentation,908fc6aed812b45624dc8ad8a793189be0e6ba333099a0d175ec76dc07d0007c,
repo_a,Parinidhi/reports/final_scientific_report/04_v2.md,1601,documentation,521e43cf9ca9b1d8df2215a45c7128187997d58088034a2d9c2cb6deb839df3e,
repo_a,Parinidhi/reports/final_scientific_report/05_error_distribution.md,1071,documentation,c3185fd1135c04955fe5bb5eab3760adf10f317a49095cc111bb7f9d337baaf3,
repo_a,Parinidhi/reports/final_scientific_report/06_calibration.md,1234,documentation,ecda3392f562a0c610838c704fe7e28e973b521669561232b95a6261aab91461,
repo_a,Parinidhi/reports/final_scientific_report/07_trust_horizon.md,1524,documentation,53f166d0029be874f50ba9cb5b560a8d3eab4d02e159e0b63200c77cbec4bc3b,
repo_a,Parinidhi/reports/final_scientific_report/08_failure_fingerprints.md,1504,documentation,a46b800a9e03f782c8540ad2bd9c5359c7416c80404eb5f05443c09b537a4429,
repo_a,Parinidhi/reports/final_scientific_report/09_decision_modes.md,1251,documentation,9a01f4be26623094be31f34e6ef9466672383025a27ce77780ab070974a28a3c,
repo_a,Parinidhi/reports/final_scientific_report/10_walk_forward.md,857,documentation,54a59700e887aaed7a34fb2590e085902bb4ce1fb95b7275c16e8ffaf87d4816,
repo_a,Parinidhi/reports/final_scientific_report/11_leave_region_out.md,807,documentation,0b889f3e743558ba91b3b684dc69feaa4e62bb4c588822aeea8c345a058d6706,
repo_a,Parinidhi/reports/final_scientific_report/12_bootstrap.md,883,documentation,5d4fc3314849eed643f6a3d786cec71a74d4de057898f111f8a4e22ae0d798d7,
repo_a,Parinidhi/reports/final_scientific_report/13_redteam.md,1776,documentation,fd72c075c174fbfbe6002090d126e6fb31c73cc91c9850626fa58797809cd63b,
repo_a,Parinidhi/reports/final_scientific_report/14_model_selection.md,996,documentation,8b55dadffc653e57354d480009ce0c4615d553a24634a166cb3c657a0b038cec,
repo_a,Parinidhi/reports/final_scientific_report/15_limitations.md,1154,documentation,333ae31489ccd0d457cd69234c1a3f970416cf20a009047fe55d19082f25b5df,
repo_a,Parinidhi/reports/final_scientific_report/model_selection_decision.json,2183,manifest_config,2593a5c2c55d6dd02647bfac20ee66622701596d11c004d39642e05faebd5106,
repo_a,Parinidhi/reports/final_scientific_report/redteam_audit_results.json,5648,manifest_config,462df26f932a0144e7c769ca8dcb9ba02aedc31589075fcf4d6d14b85106b61c,
repo_a,Parinidhi/reports/final_scientific_report/reproducibility_manifest.json,4090,manifest_config,1bb579fd1843d024f17500b354cfef23ca27fe9bde646a5d26e30bc7ae1ed302,
repo_a,Parinidhi/research/COMPETITIVE_SCIENTIFIC_RESEARCH.md,9026,documentation,16b83429c5ca346d01cc29e32ecb7a001a160a20c5cc7db66707e2bf24d1ab5a,
repo_a,Parinidhi/research/__init__.py,1677,duplicate_tree,cbba7dd0fc08212cf465ea60c7fb85380ccab8a5cb6f4bec5c39c92772fa3fbd,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/contract/__init__.py,223,duplicate_tree,9227558ce375d816e96a5762fb75a56f7ff9fa4292155bfe7e967e63d6050cfc,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/contract/dataset_contract.py,11095,duplicate_tree,ee8cb20f2a4ae2c9b06fa497b0586299a9fbff10dc72feef1982ee904e3971fb,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/contract/product_contract.py,4337,duplicate_tree,08d25d3799391b12b3e6e35584033ded51663e9ded8d44c059c70f7af91d4b88,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/decision/__init__.py,226,duplicate_tree,87650a2f65c57065bee6667abaa31d4edbca8b643a4e2f9a5bf43df6e7192fbd,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/decision/mode_engine.py,7606,duplicate_tree,a0df90ebef3c141fef7b5571f5aae353e6d3d2a8a3181919faef93a9797cf28e,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/efficiency/__init__.py,164,duplicate_tree,547e5e805b3b09e08d8124a593694fa4669154ac80090781c73e31e4834f387e,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/efficiency/benchmarker.py,3070,duplicate_tree,9c601ea9425984017ebed480d1e2ba31d4837b14622e12898271e8cf213b4cf8,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/error_distribution/__init__.py,502,duplicate_tree,ffb41c75f67f75fce51657df624b4afb7482da8b72d7a4174b2afc4a1640dbc2,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/error_distribution/calibrator.py,2668,duplicate_tree,8ca505d1ed0084e929a3b5cb8310c8c119784478646ae7489b4f7136659002ad,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/error_distribution/parametric.py,3387,duplicate_tree,1ce0a2029af3f746fc88100fcf494047ec2206433bc6fc788f162c3e81e68bed,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/error_distribution/quantile_mesh.py,5494,duplicate_tree,4525d9651f8ccd48a9572e77042ea2c8457ba39f2086f586896934421bbd3fbc,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/__init__.py,868,duplicate_tree,e3e10aa314fc3985869845590f9bf0792af65b6768ac3740e87683a6198df468,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/archetype_eval.py,3112,duplicate_tree,5bfe5c531abd681fdfb3fecaef603054f39f9b4a578d1e759c021b2c8dc50b19,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/bootstrap_evaluation.py,7565,duplicate_tree,707a3219920e6fe8941b144645ac91df8557b32432bfaa18457d91bed6df4d66,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/calibration_evaluation.py,7408,duplicate_tree,586a37134cffbbe21e43918f5d2f46158310ea6b06b9aa709d7506585c3ec985,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/dataset_audit.py,11214,duplicate_tree,95391e59c7836a43454dfab76113925b6e61737cebd6359294a16eab225e223d,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/decision_mode_evaluation.py,7577,duplicate_tree,99c1412840c78786940bbf0eeda7b52333b7f8e04054561a584d4b16bb0c697e,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/error_distribution_evaluation.py,8325,duplicate_tree,e1b2d1a17949e7df89adf1422dea14fb881878f1e50b13975088f15f504e1b30,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/final_report_generator.py,33250,duplicate_tree,1ae4931c0a9245afc2729cee6e8ae25d7dd6f87e4856e47959b9ce45f3d5b5d9,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/fingerprint_evaluation.py,7643,duplicate_tree,2a1e6bc6658abc4b146c4022f2caa5267fcc40e478b8a443b61550968e5aac25,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/lead_evaluation.py,5338,duplicate_tree,30703ba0d1c5906729428029f39c35ce11f36783f9e2f2b652cdd78efac604f8,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/metrics.py,5618,duplicate_tree,2b402907428ea8920db760e3cf787c6bc335804dc9116768760c1c8c52a39af0,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/model_comparison.py,9649,duplicate_tree,4d8005c72d397ece5ad1a19f8198985343aa3449f0e397a9fec1e1a14dbfcc27,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/model_selection_gate.py,10715,duplicate_tree,90600dc91851442b960bd6d38576ae2bdd85f7c7a2512395c3e965e0ecee1d6b,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/reproducibility_manifest.py,8890,duplicate_tree,37dfab2bc9532a0f1ef82c8ff1e6e96fb9270534731532318a5ce844b465f7ee,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/run_post_dataset_evaluation.py,23584,duplicate_tree,4b0289b205453227cf2adb04967923746435b1885b892a882e98be34e39a9f10,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/trust_horizon_validation.py,8172,duplicate_tree,898065d7be02b8ba899dc1f2742d617bbfcc30ec1a1a77612c14062e28c09e62,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/evaluation/validation_schemes.py,3507,duplicate_tree,53db1d628478761228c055b5da59991bfe4ca2a7b5cb8b87470b5a0373336f1c,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/failure_fingerprint/__init__.py,237,duplicate_tree,8caa2a81fffb9ba526d14677509fc58243cf505f4d3752597d587735664361b5,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/failure_fingerprint/engine.py,9112,duplicate_tree,17f368a6f24da20c888e651648b3d07fccbef66418b2546509407c87122a1f6d,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/redteam/__init__.py,174,duplicate_tree,5c84bbf719ef40492287a81a0ad15877564a5dd626f803a21f8e8b481e314eea,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/redteam/redteam_scientific_audit.py,13434,duplicate_tree,b97cf3d6ab35bd31a92323e129008e92d7d87e30008c3e521c28c417cc12a3fe,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/redteam/test_suite.py,12779,test,7e8a0c0970372a959d1defe8eac2d5d75c65872f57e51cb59a1a20a1fe1fef92,
repo_a,Parinidhi/research/trust_horizon/__init__.py,213,duplicate_tree,5b23d1673c55f64385de634e452e04326ee814c1b9ff5bf64f84b08a4748fe24,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/trust_horizon/engine.py,6960,duplicate_tree,c9178a01508ac04708c8ae65eb347cf9fb6ae8cc40aecefb74e87f3d98b5eea2,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/visualization/__init__.py,165,duplicate_tree,3b5e89787bab08dacc9fe4eec5245f025c283d7265b599afbff8a22d7c61bc62,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/research/visualization/visualizers.py,7853,duplicate_tree,98cd79dfcc38fe6f3d498d66c38f716df2fd759d8f105b5bac5f4701b2afd244,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/scripts/aws_cloud_worker.py,20315,script,d252947121f0ffb71a87ac94539ece30a2991422af8ad846105231d20e64ef08,
repo_a,Parinidhi/scripts/ec2_user_data_launcher.sh,1453,script,1f5b82db982c33f79f513aa484c17d92dc2e5428f3e76eb6065422af17199f71,
repo_a,Parinidhi/scripts/extract_phase5b2_atomic.py,35586,script,8eb0a3aa3bd1cd5e3113da1a3eb4f04a70c38c06c9091a00c7cef14b3efbb0c4,
repo_a,Parinidhi/scripts/extract_phase5b2_benchmark.py,35425,script,45b09c101acd503284e3c51b438c06e99369da8a3c137c300e2f7aaebe591e1f,
repo_a,Parinidhi/scripts/fetch_cloud_checkpoints.py,3774,script,05ab15ffc93d9688569360fe88367ff72b495b63b1de610050162cb19fe64ca2,
repo_a,Parinidhi/scripts/normalize_canonical_benchmark.py,6290,script,8a0236f1b294f52012d2b4d184ab46f0a229d92eeb5fe9288e7281de970d622d,
repo_a,Parinidhi/scripts/run_day1_pipeline.py,5959,script,aadc255296c91e56aee137b2ce9d4f146fedbae3999970022a027dea4356dd8c,
repo_a,Parinidhi/scripts/run_day4_modeling.py,24533,script,808efdedf4fdd9df7e5a53addafcc77a1b1a0f9e1df3603515b4d4d532ef3736,
repo_a,Parinidhi/scripts/run_manual_demonstration.py,20159,script,6b4bca4bfb0f299d7e451531be87d0bf117d55e97e81a235aa2acce9c33d3fdc,
repo_a,Parinidhi/scripts/run_phase2_historical.py,7580,script,66994cf5f3a172ca6487e5e0cf42b87f9c83947b376196e9de1f91199457b77c,
repo_a,Parinidhi/scripts/run_phase3_features.py,7255,script,27bd3c5121e33a04dad3333fd1847c56304c6521f77f99ca1666a1d91468954d,
repo_a,Parinidhi/scripts/run_stage_a_expansion.py,24943,script,d5431fb9724762edd6f8944518dd972e056d201edf7c2c14e1768ba40de891f0,
repo_a,Parinidhi/scripts/run_stage_b_expansion.py,25206,script,53e83d1c77e5c5f88e44ab58b2a475adaa9dfa8d35afa962f6817e4b55e825a3,
repo_a,Parinidhi/scripts/smoke_test_final.py,7735,test,76d686fbd879b13c0187c6b0702f8dadafe336d732bc483e5ff2fb11fc2f77d6,
repo_a,Parinidhi/scripts/smoke_test_historical.py,4717,test,1f0fd80eea9e9c0af3ae9faa19223e76297ae2509077204279098f8e3a2dbacb,
repo_a,Parinidhi/scripts/smoke_test_ml.py,8704,test,d07850e0108e3502ccb833ed532f3d296d4a59290ba5e026f2c851f18f4c927b,
repo_a,Parinidhi/scripts/smoke_test_noaa_real.py,734,test,c55f2762a8b3a7f6b7ac64d6a57aa2951f3d9ea00c1e82b1c0fc80edc592b8b9,
repo_a,Parinidhi/scripts/smoke_test_serving.py,6827,test,6df1e190f776969fe51fa2eef2f382884e6d5741dd9fae492f178d10924b15d7,
repo_a,Parinidhi/scripts/smoke_test_weather.py,1996,test,0d6c58821f29fd0361dbaee999bf5852aec4c87f018eac2d4132857ba1b11cfd,
repo_a,Parinidhi/static/index.html,49975,duplicate_tree,c18a7fc6668198d48599c45bde2fc1ad030f2821cae9614e03a2c55951d34de1,Historical noncanonical duplicate tree in Repo A
repo_a,Parinidhi/tests/__init__.py,49,test,e2fb67507f0eccf6602bcfe3ea6e0af317674648b97918e6ae9144458162a976,
repo_a,Parinidhi/tests/conftest.py,462,test,c02ef84065131ebbc96f721004819f66cb49cfc1749b8864a725f6eef82773a5,
repo_a,Parinidhi/tests/test_collector.py,5612,test,3dd2887fdec891bbe9cc1f3175dfb1398b0c6149e9340a2fcaebf2c5375527ae,
repo_a,Parinidhi/tests/test_data_foundation_v5.py,927,fixture,a180b2ae9581f9d9f00d22cdcb814bdaecc4f0ca203b5a7f2e6c558782a3b1a7,
repo_a,Parinidhi/tests/test_day10_location_scalability.py,26556,test,4420b49c1d3f95c84e1d3609544b76e719b9642316b9a0dd64d71cd585ebbb02,
repo_a,Parinidhi/tests/test_day11_generalization.py,20912,test,e1728a84bc69b27131e01c9f462ed33323d51fcb822554728129570cd731fc98,
repo_a,Parinidhi/tests/test_day12_data_foundation.py,21127,test,02d60c7c6b5790adca5e8e95189910afc30d927375198eeb41d95317a148f72b,
repo_a,Parinidhi/tests/test_day13_empirical_evaluation.py,24578,test,6e34e42d0bc55458b8d6d71c51ab1dcfce6d3b28924855484f21b19e8bbc720e,
repo_a,Parinidhi/tests/test_day14_uncertainty_attribution.py,21493,test,851a8a8ec3abc9aa2c3a2933061ac3528c8dc71ba7ae337227f2b0f09cbab294,
repo_a,Parinidhi/tests/test_day15_decision_engine.py,38972,test,a62f901947472f49d62625dcc4f2b5c4c4622721750036cd0f8af88101073def,
repo_a,Parinidhi/tests/test_day16_temporal_early_warning.py,35209,test,1ea6ad1cea49047fe2359ec26cb7376a97fa6da2da3c65989b8fbcf8d014b409,
repo_a,Parinidhi/tests/test_day17_xai_explainability.py,46113,test,f2c94cde73d2f8030f878431f1a2a2e763ad4acb76541c01630209ea579cd684,
repo_a,Parinidhi/tests/test_day18_event_intelligence.py,58362,test,117809395587929d61c08c005d2c0ae84d0cf2aea8e515a99bd653b1a28ae54a,
repo_a,Parinidhi/tests/test_day19_operational_intelligence.py,52609,test,202e591205be5d689ac9264495be625451b3522b25ccb9de3cda4c89c40f692e,
repo_a,Parinidhi/tests/test_day20_operational_observability.py,45468,test,c93112abf0e50ad935b7393a4d4b3a5c1aa8ff43c94bfd5243e07bdf2baa702a,
repo_a,Parinidhi/tests/test_day4_models.py,11762,test,07d17ad3137ae9aa0ee846e3bbb90df512fbce6bcbfc2322db58e1af8832d6d8,
repo_a,Parinidhi/tests/test_day5_model_service.py,9682,test,0d942ccf0b0225ae852845a044bd0b7fd2eed27203fb0ff974a768c9444facf7,
